feature,SQLite,PostgreSQL,HyPer,Python
10,116.0635473306491,21.31359943521581,12.527496476578671,223.09788947396817
12,21.878981610595197,3.889470558176779,6.598508592883255,168.36414359345181
14,1.9356645121117826,0.20730351870044017,2.5187479270035156,68.88586754784234
16,0.45394655421417995,0.08015766222213161,0.7732553648250192,53.603947291951954
